ZIP,EV Network,Latitude,Longitude
11954,Tesla Destination,41.015489,-71.992316
12845,ChargePoint Network,43.447617,-73.69569
12308,ChargePoint Network,42.825252,-73.93119
11961,Non-Networked,40.869407,-72.882671
12110,ChargePoint Network,42.745777,-73.768845
14760,Tesla Destination,42.080327,-78.47779
14424,Non-Networked,42.916433,-77.300722
10016,Tesla Destination,40.744029,-73.978952
14222,ChargePoint Network,42.935779,-78.88293
14450,EV Connect,43.100514,-77.443475
14701,EV Connect,42.122334,-79.240661
10467,ChargePoint Network,40.879718,-73.880394
10309,Tesla,40.527543,-74.23131
12422,Tesla Destination,42.399652,-74.172565
10155,ChargePoint Network,40.761134,-73.968238
12732,ChargePoint Network,41.56918,-74.87116
14203,ChargePoint Network,42.901631,-78.867483
10019,Tesla Destination,40.770771,-73.991789
10282,Tesla Destination,40.773464,-73.989532
10023,Blink Network,40.777905,-73.982299
11747,ChargePoint Network,40.783577,-73.419876
10566,ChargePoint Network,41.29094,-73.918106
12866,ChargePoint Network,43.077743,-73.804522
11201,Tesla Destination,40.693317,-73.9871
13165,ChargePoint Network,42.969966,-76.845282
10562,ChargePoint Network,41.178557,-73.84025
14226,ChargePoint Network,42.965328,-78.804684
13210,ChargePoint Network,43.034876,-76.134035
12845,ChargePoint Network,43.3592,-73.701305
12180,ChargePoint Network,42.734481,-73.673165
10002,Blink Network,40.717195,-73.991658
12936,ChargePoint Network,44.30778,-73.37454
12302,ChargePoint Network,42.887606,-73.936799
11201,Tesla Destination,40.693949,-74.00025
12845,Tesla Destination,43.421013,-73.712711
10021,Tesla Destination,40.774308,-73.963182
14620,ChargePoint Network,43.123421,-77.622592
12180,ChargePoint Network,42.730713,-73.68808
10022,Tesla Destination,40.761051,-73.974877
12847,EV Connect,43.94881,-74.45143
12412,EV Connect,41.997247,-74.263752
11704,EV Connect,40.734133,-73.344549
12159,ChargePoint Network,42.655716,-73.83983
12950,ChargePoint Network,44.282364,-73.537252
14818,Non-Networked,42.418993,-76.867035
10075,Tesla Destination,40.773467,-73.958287
10990,ChargePoint Network,41.245842,-74.370384
10606,SemaCharge Network,41.031399,-73.773596
12866,ChargePoint Network,43.093005,-73.743346
14425,Blink Network,42.972609,-77.354868
12561,ChargePoint Network,41.738961,-74.080128
12804,ChargePoint Network,43.295708,-73.67628
12866,ChargePoint Network,43.094271,-73.753611
12010,EV Connect,42.924855,-74.200267
10016,Tesla Destination,40.744551,-73.984535
12203,ChargePoint Network,42.680984,-73.846759
10021,Tesla Destination,40.764876,-73.970102
12110,ChargePoint Network,42.741806,-73.787998
13753,ChargePoint Network,42.271027,-74.919526
10022,Tesla Destination,40.758766,-73.961406
11530,EV Connect,40.730794,-73.591287
12189,ChargePoint Network,42.729469,-73.698687
10606,Tesla Destination,41.029402,-73.774815
10019,ChargePoint Network,40.761376,-73.985273
10573,Non-Networked,40.996358,-73.669405
12009,ChargePoint Network,42.714041,-73.93523
10021,Tesla Destination,40.773173,-73.966026
12304,ChargePoint Network,42.77538,-73.893252
12010,EV Connect,42.924488,-74.199033
11963,Tesla Destination,41.001268,-72.29503
12401,Tesla,41.941893,-74.027428
11432,Tesla Destination,40.705192,-73.80223
14744,ChargePoint Network,42.423464,-78.158123
11758,eVgo Network,40.701938,-73.432671
14901,Non-Networked,42.091802,-76.804195
10016,Blink Network,40.745096,-73.971921
10022,EV Connect,40.757099,-73.963122
13413,LIVINGSTON,43.086219,-75.315777
14223,ChargePoint Network,42.98276,-78.86679
12302,ChargePoint Network,42.88761,-73.936832
13204,ChargePoint Network,43.05191,-76.18012
14203,ChargePoint Network,42.883036,-78.871288
11767,ChargePoint Network,40.853892,-73.159923
12087,Non-Networked,42.428584,-73.802626
14420,ChargePoint Network,43.208461,-77.953998
10019,Blink Network,40.768211,-73.989479
12946,Tesla Destination,44.297026,-74.010764
12205,ChargePoint Network,42.715424,-73.81346
10801,Non-Networked,40.919104,-73.776645
12414,ChargePoint Network,42.226113,-73.861255
12946,ChargePoint Network,44.220578,-73.923829
11371,ChargePoint Network,40.773069,-73.875169
11790,ChargePoint Network,40.914698,-73.11948
12803,ChargePoint Network,43.29579,-73.59535
13795,Non-Networked,42.020139,-75.780637
10314,ChargePoint Network,40.612696,-74.179012
10940,ChargePoint Network,41.441894,-74.368223
12065,ChargePoint Network,42.856502,-73.782528
10573,ChargePoint Network,41.015297,-73.68572
11238,Tesla Destination,40.67746,-73.965421
12534,ChargePoint Network,42.24875,-73.7955
11738,ChargePoint Network,40.844436,-73.055356
12498,ChargePoint Network,42.044798,-74.118166
12037,ChargePoint Network,42.362102,-73.59738
12309,FLO,42.814289,-73.892131
12992,ChargePoint Network,44.820103,-73.40034
11954,Tesla,41.036062,-71.943509
12054,ChargePoint Network,42.623535,-73.835683
12401,ChargePoint Network,41.931091,-74.010589
10014,Blink Network,40.728704,-74.00765
12571,ChargePoint Network,42.027948,-73.854998
14204,ChargePoint Network,42.878456,-78.85772
11947,Tesla Destination,40.948665,-72.597301
12304,ChargePoint Network,42.775429,-73.893254
10069,ChargePoint Network,40.77292,-73.992546
11371,ChargePoint Network,40.77033,-73.865683
12866,ChargePoint Network,43.085308,-73.78061
13108,EV Connect,42.98282,-76.34141
13208,ChargePoint Network,43.075874,-76.1697
14564,Tesla,43.028655,-77.440128
12205,ChargePoint Network,42.712961,-73.811472
11554,ChargePoint Network,40.723663,-73.542769
13850,ChargePoint Network,42.101716,-76.004193
11385,Tesla,40.707998,-73.866983
10012,ChargePoint Network,40.72808,-73.99724
10536,eVgo Network,41.256656,-73.684266
11754,ChargePoint Network,40.885946,-73.258659
14456,Greenlots,42.865694,-76.983601
11101,Tesla Destination,40.755508,-73.922168
11790,ChargePoint Network,40.917249,-73.12728
12206,SemaCharge Network,42.684834,-73.804965
12304,Non-Networked,42.764517,-73.88522
13820,ChargePoint Network,42.469481,-75.065723
10580,Tesla Destination,40.983031,-73.687987
10314,ChargePoint Network,40.612688,-74.178948
12571,ChargePoint Network,41.987157,-73.880109
12180,ChargePoint Network,42.7332,-73.688844
10016,Blink Network,40.744011,-73.974116
14211,ChargePoint Network,42.91306,-78.791198
10536,ChargePoint Network,41.262887,-73.67279
12442,ChargePoint Network,42.203996,-74.196529
14228,ChargePoint Network,42.99886,-78.786981
12203,ChargePoint Network,42.692516,-73.885172
14127,ChargePoint Network,42.787197,-78.787821
13812,ChargePoint Network,42.024208,-76.41078
12401,ChargePoint Network,41.92149,-73.984795
10012,ChargePoint Network,40.728283,-73.997251
10001,Blink Network,40.758681,-73.98135
14621,EV Connect,43.192906,-77.587022
12501,Tesla Destination,41.855019,-73.515167
12308,EV Connect,42.815708,-73.923732
12020,Tesla,43.026209,-73.791586
14206,EV Connect,42.873786,-78.827735
10024,Tesla Destination,40.787976,-73.971145
11937,Tesla Destination,40.981539,-72.199841
10028,Tesla Destination,40.775975,-73.947732
11249,Tesla Destination,40.722362,-73.957208
14222,EV Connect,42.910491,-78.876035
10024,Tesla Destination,40.77975,-73.987272
13088,ChargePoint Network,43.110188,-76.18723
13080,EV Connect,43.065654,-76.472259
11530,ChargePoint Network,40.71962,-73.650117
12501,Blink Network,41.850376,-73.557943
12946,ChargePoint Network,44.294688,-74.011179
14744,EV Connect,42.427058,-78.157209
10023,Tesla Destination,40.775545,-73.9818
14472,Greenlots,42.953986,-77.591468
12953,Greenlots,44.849516,-74.295277
14607,ChargePoint Network,43.152697,-77.603915
14227,ChargePoint Network,42.90263,-78.753078
12207,ChargePoint Network,42.649224,-73.756071
12010,ChargePoint Network,42.934486,-74.197391
12077,ChargePoint Network,42.603303,-73.790054
10044,ChargePoint Network,40.755108,-73.955605
12211,ChargePoint Network,42.745924,-73.821006
14418,Tesla Destination,42.591377,-77.172899
13413,ChargePoint Network,43.092842,-75.3164
14452,EV Connect,43.102618,-77.441143
10016,Tesla Destination,40.742968,-73.980565
10022,Tesla Destination,40.755013,-73.963549
10533,EV Connect,41.039432,-73.872665
10016,Blink Network,40.74473,-73.980498
14204,ChargePoint Network,42.863736,-78.868086
14750,Blink Network,42.097767,-79.314426
12303,ChargePoint Network,42.76287,-73.93995
13088,ChargePoint Network,43.10719,-76.189545
10065,FLO,40.763723,-73.956354
11937,Tesla,40.965501,-72.189633
12953,EV Connect,44.84849,-74.327675
11963,Tesla Destination,41.000092,-72.30043
12211,ChargePoint Network,42.68342,-73.76665
11201,Tesla Destination,40.702241,-73.995539
12525,ChargePoint Network,41.74456,-74.11796
13905,ChargePoint Network,42.135483,-75.912654
10460,ChargePoint Network,40.850625,-73.881132
10035,ChargePoint Network,40.792194,-73.92455
12801,ChargePoint Network,43.307785,-73.641884
12801,ChargePoint Network,43.305308,-73.649371
14303,Tesla Destination,43.084562,-79.063781
12203,ChargePoint Network,42.685013,-73.847916
14175,EV Connect,43.257291,-79.008523
10023,Blink Network,40.782295,-73.980592
10016,Tesla Destination,40.747123,-73.972257
10543,ChargePoint Network,40.943074,-73.741147
10605,Blink Network,41.022335,-73.761947
12110,ChargePoint Network,42.764454,-73.81441
10562,ChargePoint Network,41.156094,-73.86964
14303,ChargePoint Network,43.081539,-79.070427
11738,ChargePoint Network,40.845511,-73.015725
12572,ChargePoint Network,41.927273,-73.91065
12309,ChargePoint Network,42.804076,-73.904336
11215,Tesla Destination,40.672845,-73.986284
14624,ChargePoint Network,43.15314,-77.73457
12054,ChargePoint Network,42.599927,-73.839915
12047,ChargePoint Network,42.781723,-73.705444
14513,ChargePoint Network,43.060251,-77.099865
14850,Non-Networked,42.422535,-76.518884
12205,ChargePoint Network,42.69726,-73.812805
11430,Electrify America,40.656083,-73.808091
14203,ChargePoint Network,42.90086,-78.863637
14779,Tesla,42.153337,-78.747913
12110,ChargePoint Network,42.752846,-73.758177
14606,LIVINGSTON,43.165498,-77.690878
14204,ChargePoint Network,42.863697,-78.868096
14221,ChargePoint Network,42.98058,-78.695412
12771,Tesla Destination,41.346021,-74.638058
12180,ChargePoint Network,42.731506,-73.679497
14213,ChargePoint Network,42.908953,-78.900652
13202,Tesla Destination,43.050899,-76.153729
13027,LIVINGSTON,43.130595,-76.337058
10028,Tesla Destination,40.783085,-73.956304
14433,ChargePoint Network,43.084217,-76.87733
12308,EV Connect,42.820416,-73.930589
11947,Non-Networked,40.948819,-72.582795
14086,ChargePoint Network,42.88817,-78.660489
14760,ChargePoint Network,42.081885,-78.427994
13057,ChargePoint Network,43.08866,-76.0883
12054,ChargePoint Network,42.601087,-73.855318
10007,Tesla Destination,40.714121,-74.009808
12302,ChargePoint Network,42.851614,-73.946766
13210,ChargePoint Network,43.033882,-76.137749
12946,ChargePoint Network,44.220506,-73.923843
10282,ChargePoint Network,40.716305,-74.016194
12946,ChargePoint Network,44.29472,-74.011165
10028,Blink Network,40.778908,-73.957318
11217,Tesla Destination,40.683176,-73.981914
14075,Blink Network,42.7348,-78.838
10029,ChargePoint Network,40.791267,-73.952039
13346,ChargePoint Network,42.81734,-75.537445
11793,EV Connect,40.601141,-73.502518
11933,Electrify America,40.826203,-72.990418
14850,ChargePoint Network,42.437359,-76.498744
11706,ChargePoint Network,40.726925,-73.283143
12180,ChargePoint Network,42.729185,-73.679038
14580,Non-Networked,43.204065,-77.478237
13662,Non-Networked,44.999505,-74.797209
12065,ChargePoint Network,42.865038,-73.78225
12401,ChargePoint Network,41.932871,-74.020585
12065,ChargePoint Network,42.85645,-73.783066
14052,Tesla Destination,42.766365,-78.608141
12901,ChargePoint Network,44.694857,-73.498017
10044,ChargePoint Network,40.764208,-73.947198
12084,ChargePoint Network,42.690931,-73.887646
12009,ChargePoint Network,42.71393,-73.935466
14072,ChargePoint Network,43.011412,-78.968102
12047,ChargePoint Network,42.78158,-73.705696
11215,FLO,40.668517,-73.983283
12946,ChargePoint Network,44.286465,-73.984314
11901,ChargePoint Network,40.921562,-72.716642
10003,Tesla Destination,40.732257,-73.99608
10028,Tesla Destination,40.780305,-73.959091
12037,ChargePoint Network,42.363258,-73.594529
10021,Tesla Destination,40.766741,-73.95193
12208,ChargePoint Network,42.654878,-73.802375
14546,ChargePoint Network,43.027196,-77.762956
10466,Non-Networked,40.882786,-73.841986
14222,ChargePoint Network,42.931359,-78.879109
10002,Tesla Destination,40.717124,-73.99201
10069,ChargePoint Network,40.772896,-73.992536
14075,Non-Networked,42.786617,-78.761212
10019,Tesla Destination,40.762891,-73.983151
12020,Non-Networked,42.97167,-73.774182
12207,EV Connect,42.653388,-73.749132
12866,ChargePoint Network,43.098201,-73.783743
12189,ChargePoint Network,42.724046,-73.702833
14202,EV Connect,42.879939,-78.876219
14905,EV Connect,42.07722,-76.844582
10475,Tesla,40.863231,-73.828839
10305,EV Connect,40.584259,-74.086919
12009,ChargePoint Network,42.714348,-73.934726
14625,Non-Networked,43.120435,-77.486368
12065,ChargePoint Network,42.856365,-73.7832
14210,ChargePoint Network,42.875076,-78.847665
14850,EV Connect,42.458262,-76.520092
13326,ChargePoint Network,42.626144,-74.945076
14850,ChargePoint Network,42.420935,-76.500084
11371,ChargePoint Network,40.772972,-73.875608
14564,Electrify America,43.018554,-77.438292
11222,EV Connect,40.737171,-73.949257
10023,Tesla Destination,40.777008,-73.97689
13901,Non-Networked,42.099763,-75.935148
14621,ChargePoint Network,43.19752,-77.57842
14210,ChargePoint Network,42.875115,-78.847525
10019,Tesla Destination,40.76178,-73.975057
11224,Blink Network,40.57863,-73.975218
13208,ChargePoint Network,43.075764,-76.16957
12866,ChargePoint Network,43.097209,-73.746601
10952,ChargePoint Network,41.105862,-74.0692
10036,Tesla Destination,40.756071,-73.98392
10927,ChargePoint Network,41.19668,-73.966573
14452,EV Connect,43.100475,-77.439834
12209,ChargePoint Network,42.643265,-73.778321
12065,ChargePoint Network,42.850794,-73.757366
12189,ChargePoint Network,42.74012,-73.731328
12211,ChargePoint Network,42.683434,-73.76678
14626,Non-Networked,43.216099,-77.73619
12110,Greenlots,42.757552,-73.778133
12852,EV Connect,43.966471,-74.130182
12065,ChargePoint Network,42.845334,-73.807949
11221,Tesla Destination,40.698807,-73.991859
10028,Tesla Destination,40.775208,-73.950978
11109,ChargePoint Network,40.745011,-73.957424
10026,Tesla Destination,40.806974,-73.954006
14701,Non-Networked,42.110155,-79.28285
10013,Tesla Destination,40.723702,-74.010335
11692,Volta,40.589841,-73.800082
11790,ChargePoint Network,40.914787,-73.119613
12110,ChargePoint Network,42.764423,-73.8144
11432,Non-Networked,40.707242,-73.803844
12302,ChargePoint Network,42.82649,-73.96364
10021,Tesla Destination,40.770442,-73.960649
12305,Non-Networked,42.812153,-73.940917
12993,ChargePoint Network,44.193195,-73.42714
11219,ChargePoint Network,40.638581,-73.998691
13441,Tesla Destination,43.222098,-75.421363
12561,ChargePoint Network,41.739405,-74.079828
14223,ChargePoint Network,42.98275,-78.86671
12211,ChargePoint Network,42.685856,-73.766365
12203,ChargePoint Network,42.659167,-73.772672
14513,ChargePoint Network,43.049507,-77.09373
14120,ChargePoint Network,43.035553,-78.88712
12202,ChargePoint Network,42.637775,-73.758928
11238,ChargePoint Network,40.682964,-73.96582
12866,ChargePoint Network,43.094747,-73.743656
13601,Tesla Destination,43.976367,-75.946435
12189,ChargePoint Network,42.731262,-73.72642
10019,Tesla Destination,40.762337,-73.985727
14420,ChargePoint Network,43.211369,-77.944564
10065,Tesla Destination,40.760522,-73.959278
12020,ChargePoint Network,42.950388,-73.905468
10025,Tesla Destination,40.797283,-73.968766
12205,ChargePoint Network,42.742687,-73.83932
12723,ChargePoint Network,41.760472,-74.974674
12866,ChargePoint Network,43.106037,-73.74936
12164,ChargePoint Network,43.502346,-74.364188
10940,ChargePoint Network,41.445754,-74.420784
10036,Blink Network,40.763212,-73.99629
10005,Tesla Destination,40.705042,-74.008118
11530,ChargePoint Network,40.719585,-73.650042
10965,EV Connect,41.05784,-74.022247
12950,ChargePoint Network,44.281549,-73.536445
12834,ChargePoint Network,43.093964,-73.506775
13820,Tesla,42.447772,-75.048709
14072,EV Connect,43.033325,-78.97296
11790,ChargePoint Network,40.904154,-73.134871
12203,ChargePoint Network,42.688942,-73.83319
12601,ChargePoint Network,41.704956,-73.93105
12308,EV Connect,42.818224,-73.927289
14203,ChargePoint Network,42.900856,-78.863837
13027,ChargePoint Network,43.179698,-76.402596
11703,ChargePoint Network,40.725474,-73.331427
12184,ChargePoint Network,42.423592,-73.684568
14701,ChargePoint Network,42.095284,-79.24157
10601,Blink Network,41.032755,-73.76528
13078,ChargePoint Network,43.012474,-76.08288
12211,ChargePoint Network,42.74327,-73.814908
10021,Tesla Destination,40.702004,-73.987053
11415,EV Connect,40.714376,-73.826095
14127,ChargePoint Network,42.779458,-78.781226
14420,ChargePoint Network,43.214395,-77.936224
11784,eVgo Network,40.865165,-73.049424
11590,ChargePoint Network,40.740154,-73.601131
12804,ChargePoint Network,43.329773,-73.665245
10505,eVgo Network,41.344875,-73.756256
10940,ChargePoint Network,41.44181,-74.366616
12308,ChargePoint Network,42.825307,-73.931165
10701,ChargePoint Network,40.970419,-73.889216
14617,ChargePoint Network,43.202069,-77.574531
12561,ChargePoint Network,41.741501,-74.088157
12569,Blink Network,41.752084,-73.798918
12110,ChargePoint Network,42.761402,-73.82204
14203,ChargePoint Network,42.90175,-78.867178
13212,ChargePoint Network,43.135279,-76.130647
13478,ChargePoint Network,43.115042,-75.589165
12054,ChargePoint Network,42.607304,-73.85
12065,ChargePoint Network,42.8508,-73.757274
11355,Blink Network,40.753624,-73.823573
14216,ChargePoint Network,42.94474,-78.870385
10010,Tesla Destination,40.740794,-73.988885
14428,Non-Networked,43.104011,-77.883046
10601,Non-Networked,41.034121,-73.766241
14416,Non-Networked,43.085186,-77.943321
14226,ChargePoint Network,42.980324,-78.78912
14527,ChargePoint Network,42.663948,-77.05697
12567,EV Connect,41.979823,-73.656058
13030,ChargePoint Network,43.153646,-75.965958
12936,ChargePoint Network,44.308323,-73.37465
14203,ChargePoint Network,42.901003,-78.863841
14305,Non-Networked,43.110202,-79.05543
10038,Tesla Destination,40.710628,-74.006186
14228,ChargePoint Network,42.998863,-78.787191
11777,ChargePoint Network,40.944218,-73.070775
14850,ChargePoint Network,42.449965,-76.504087
12010,ChargePoint Network,42.960351,-74.172443
12180,ChargePoint Network,42.807058,-73.545238
14072,Non-Networked,43.019316,-78.974808
14620,ChargePoint Network,43.124269,-77.621274
12010,ChargePoint Network,42.964365,-74.189901
12189,ChargePoint Network,42.733753,-73.72753
12804,ChargePoint Network,43.331081,-73.652911
11249,Tesla Destination,40.698959,-73.9601
11217,Tesla Destination,40.681251,-73.981971
11949,Electrify America,40.824744,-72.807092
10591,EV Connect,41.065513,-73.862849
11231,ChargePoint Network,40.671379,-74.011649
12206,ChargePoint Network,42.679626,-73.779698
12203,ChargePoint Network,42.682162,-73.848147
13413,ChargePoint Network,43.09286,-75.3164
12866,ChargePoint Network,43.0856,-73.7656
12110,ChargePoint Network,42.766329,-73.813315
11231,FLO,40.680484,-73.996719
11430,Tesla,40.66179,-73.79282
11106,Tesla Destination,40.762417,-73.926985
11106,FLO,40.761412,-73.923755
10466,ChargePoint Network,40.894881,-73.860525
11946,ChargePoint Network,40.875588,-72.539078
12401,ChargePoint Network,41.93765,-74.025314
10595,ChargePoint Network,41.096363,-73.77538
11801,EV Connect,40.76828,-73.528019
14870,Tesla Destination,42.171472,-77.107184
11201,Tesla Destination,40.693216,-73.986716
11219,ChargePoint Network,40.638561,-73.998686
11375,Tesla Destination,40.726421,-73.851406
11780,ChargePoint Network,40.860878,-73.156702
12561,EV Connect,41.740228,-74.06219
10523,ChargePoint Network,41.047409,-73.806255
14221,ChargePoint Network,42.960529,-78.720001
14226,Non-Networked,42.979363,-78.821443
14623,ChargePoint Network,43.086112,-77.673738
10025,Tesla Destination,40.795214,-73.966003
14513,ChargePoint Network,43.060297,-77.099863
14843,Tesla Destination,42.32285,-77.662418
14564,Blink Network,43.005833,-77.444589
14702,EV Connect,42.114535,-79.217718
14210,ChargePoint Network,42.875107,-78.847375
12866,ChargePoint Network,43.089192,-73.777433
12561,ChargePoint Network,41.736893,-74.084215
14127,ChargePoint Network,42.779497,-78.781127
12804,ChargePoint Network,43.295834,-73.67621
14617,ChargePoint Network,43.201826,-77.574561
11109,Tesla Destination,40.74581,-73.955812
12404,EV Connect,41.814199,-74.189316
10911,EV Connect,41.309433,-73.990271
12110,ChargePoint Network,42.71947,-73.7531
12866,ChargePoint Network,43.062278,-73.775976
10562,Tesla,41.144026,-73.861257
10011,Blink Network,40.741421,-74.003186
14701,ChargePoint Network,42.097733,-79.23767
12866,ChargePoint Network,43.084719,-73.782313
12065,ChargePoint Network,42.869263,-73.77281
10019,Blink Network,40.766719,-73.979533
11954,SemaCharge Network,41.048379,-71.949387
11703,ChargePoint Network,40.725435,-73.331381
14621,ChargePoint Network,43.191449,-77.58914
10598,Non-Networked,41.289317,-73.835547
11354,Tesla Destination,40.762536,-73.826279
12601,ChargePoint Network,41.63092,-73.914444
11355,Tesla Destination,40.74719,-73.825366
13478,ChargePoint Network,43.12216,-75.5926
12594,OpConnect,41.64788,-73.56342
12203,ChargePoint Network,42.703304,-73.85698
14604,ChargePoint Network,43.15458,-77.604714
10025,Tesla Destination,40.804007,-73.960887
12992,ChargePoint Network,44.819614,-73.40118
13905,Tesla,42.145542,-75.902081
12550,Non-Networked,41.504105,-74.068916
12110,ChargePoint Network,42.756546,-73.82011
14830,Tesla Destination,42.150849,-77.064055
14034,EV Connect,43.09971,-78.939097
12065,ChargePoint Network,42.848106,-73.758224
13206,EV Connect,43.09097,-76.101431
12401,ChargePoint Network,41.913092,-74.01471
10028,Tesla Destination,40.782031,-73.959484
10069,Tesla Destination,40.70736,-74.004989
12182,eVgo Network,42.788251,-73.672111
12020,ChargePoint Network,42.97572,-73.80615
12159,Non-Networked,42.638663,-73.857186
14623,Tesla Destination,43.10442,-77.616685
14623,ChargePoint Network,43.096721,-77.676694
10463,FLO,40.888461,-73.899119
10536,ChargePoint Network,41.259809,-73.683831
10538,ChargePoint Network,40.932917,-73.761363
11101,ChargePoint Network,40.744557,-73.926271
12571,ChargePoint Network,41.994604,-73.87644
12309,ChargePoint Network,42.832916,-73.90389
13143,EV Connect,43.094117,-75.284857
13905,ChargePoint Network,42.135464,-75.912721
10465,Tesla Destination,40.811072,-73.835502
14618,EV Connect,43.112674,-77.550963
14226,ChargePoint Network,42.960632,-78.76919
10025,Tesla Destination,40.793528,-73.97024
14202,LIVINGSTON,42.895069,-78.876057
14228,ChargePoint Network,42.998857,-78.787152
14424,Blink Network,42.876493,-77.269362
14210,ChargePoint Network,42.874883,-78.849816
12801,ChargePoint Network,43.317207,-73.62267
14225,Electrify America,42.909598,-78.7447
13502,Tesla Destination,43.102844,-75.230952
11794,EV Connect,40.913685,-73.116048
14040,Tesla Destination,42.86245,-78.34496
10473,ChargePoint Network,40.821451,-73.877642
14513,ChargePoint Network,43.0491,-77.094025
14510,EV Connect,42.726715,-77.874388
14903,ChargePoint Network,42.157911,-76.861924
12205,ChargePoint Network,42.711919,-73.809684
14618,ChargePoint Network,43.11203,-77.50804
12564,EV Connect,41.563513,-73.601015
10591,Tesla Destination,41.048273,-73.85744
13905,EV Connect,42.125257,-75.909301
11248,Tesla Destination,40.716085,-73.954508
12047,ChargePoint Network,42.778507,-73.70284
12561,Blink Network,41.743467,-74.071057
11729,ChargePoint Network,40.762405,-73.30583
12144,ChargePoint Network,42.64059,-73.740738
11368,ChargePoint Network,40.760609,-73.857002
14214,EV Connect,42.928032,-78.847609
10128,Tesla Destination,40.781375,-73.946721
12866,ChargePoint Network,43.089462,-73.767113
12305,ChargePoint Network,42.813077,-73.945836
12309,ChargePoint Network,42.799875,-73.908554
13126,Greenlots,43.457376,-76.514845
14226,Non-Networked,42.979515,-78.8215
14203,ChargePoint Network,42.901748,-78.867401
11101,FLO,40.744362,-73.93112
10022,Tesla Destination,40.757047,-73.974455
12401,ChargePoint Network,41.948007,-73.99633
11235,Non-Networked,40.589167,-73.960707
11201,Tesla Destination,40.69504,-73.98394
12084,ChargePoint Network,42.690952,-73.887541
14623,Non-Networked,43.08779,-77.674413
11944,EV Connect,41.102901,-72.360439
14850,EV Connect,42.445432,-76.509798
13026,ChargePoint Network,42.754487,-76.702051
10514,EV Connect,41.155422,-73.774644
10306,Non-Networked,40.581432,-74.097694
13478,ChargePoint Network,43.117172,-75.59609
14626,ChargePoint Network,43.19095,-77.70397
10523,ChargePoint Network,41.047509,-73.806341
12946,ChargePoint Network,44.220453,-73.923849
10155,ChargePoint Network,40.76115,-73.968389
12866,ChargePoint Network,43.082493,-73.78785
12401,ChargePoint Network,41.967208,-73.990374
12845,ChargePoint Network,43.409264,-73.71266
12110,ChargePoint Network,42.746113,-73.770676
12209,LIVINGSTON,42.630016,-73.774986
10017,Tesla,40.753356,-73.971685
13669,ChargePoint Network,44.718303,-75.455798
11701,Non-Networked,40.68709,-73.414865
10013,Tesla Destination,40.721131,-74.00357
12475,EV Connect,42.013813,-74.000036
12983,ChargePoint Network,44.32277,-74.12322
11415,Tesla Destination,40.711904,-73.826773
10461,ChargePoint Network,40.846821,-73.834633
10552,ChargePoint Network,40.92594,-73.83715
14548,EV Connect,42.976778,-77.227869
11738,ChargePoint Network,40.844511,-73.055317
11010,Volta,40.695009,-73.683341
10028,Tesla Destination,40.779468,-73.961086
10036,Blink Network,40.755245,-73.983406
11743,ChargePoint Network,40.835537,-73.369803
12202,ChargePoint Network,42.626232,-73.75825
12302,ChargePoint Network,42.851761,-73.946747
12222,EV Connect,42.68886,-73.82293
11976,Tesla Destination,40.945293,-72.331267
14214,ChargePoint Network,42.951165,-78.822439
10016,Blink Network,40.748359,-73.972213
12180,ChargePoint Network,42.73447,-73.6731
10016,Tesla Destination,40.745384,-73.985704
12866,EV Connect,43.061533,-73.829697
12401,Tesla Destination,41.970001,-73.989083
14534,ChargePoint Network,43.089355,-77.51962
12571,ChargePoint Network,42.027998,-73.854907
13088,ChargePoint Network,43.106487,-76.18796
13440,ChargePoint Network,43.233239,-75.497597
11101,EV Connect,40.745358,-73.942642
11702,EV Connect,40.62334,-73.277629
10002,EV Connect,40.719051,-73.988181
12803,ChargePoint Network,43.29583,-73.59526
14623,Non-Networked,43.08779,-77.674413
14621,ChargePoint Network,43.19334,-77.58572
11961,Non-Networked,40.862723,-72.872473
14139,ChargePoint Network,42.715504,-78.595665
11757,ChargePoint Network,40.703615,-73.376144
10314,Volta,40.581132,-74.167932
10467,EV Connect,40.882958,-73.880725
10471,ChargePoint Network,40.88734,-73.89526
12054,ChargePoint Network,42.60808,-73.84867
14627,ChargePoint Network,43.129952,-77.629051
11788,Tesla,40.806913,-73.238541
12534,Tesla Destination,42.253073,-73.796003
12095,ChargePoint Network,42.983444,-74.29299
14903,ChargePoint Network,42.15519,-76.87137
10940,ChargePoint Network,41.441889,-74.366503
12986,EV Connect,44.224994,-74.465687
11703,ChargePoint Network,40.728081,-73.330953
14221,ChargePoint Network,42.980741,-78.695452
12302,ChargePoint Network,42.845987,-73.94317
14612,ChargePoint Network,43.25823,-77.699135
10507,ChargePoint Network,41.237361,-73.700105
14209,ChargePoint Network,42.908237,-78.866359
10011,Tesla Destination,40.747278,-74.007618
10065,Tesla Destination,40.764174,-73.964533
14141,Non-Networked,42.510491,-78.665211
10580,EV Connect,40.965352,-73.689731
12061,ChargePoint Network,42.614954,-73.697103
12222,EV Connect,42.682053,-73.828373
12870,Non-Networked,43.869511,-73.752705
13057,EV Connect,43.09077,-76.088086
14445,ChargePoint Network,43.101796,-77.480894
10603,EV Connect,41.053445,-73.772404
11901,ChargePoint Network,40.919681,-72.712569
10918,Tesla Destination,41.338768,-74.322712
10025,Tesla Destination,40.804167,-73.965894
12203,ChargePoint Network,42.692405,-73.885424
